step,vehicles,pedestrians,waiting_vehicles,waiting_pedestrians,avg_vehicle_wait,avg_pedestrian_wait,phase,phase_duration,time_in_phase,state,q_table_size,epsilon
224,5.762140752700548,3,0,0,0.8467402383290539,3.5976609537045388,1,31,4,"(2,1,1,0)",274,0.09688802445123645
225,3.7653668647301797,3,0,0,0.8286570419782704,4.757856420673168,3,26,1,"(2,1,1,0)",275,0.0968741317032509
226,4.768590645319607,4,0,0,0.0372195326292935,0.17064429704197506,2,26,16,"(2,1,1,0)",276,0.09686023895526535
227,6.771812084648637,2,1,0,0.0651487234499735,0.1527783106079539,2,31,24,"(2,1,1,0)",277,0.0968463462072798
228,6.775031172904206,0,0,0,0.1838466349508549,2.080100829213547,2,15,21,"(2,1,1,0)",278,0.09683245345929425
229,8.778247900280412,4,1,0,0.3926798799525048,0.2477751568401341,1,22,4,"(2,1,1,0)",279,0.0968185607113087
230,5.781462256978547,2,0,0,0.2640446986847123,2.7681622352528548,2,21,11,"(2,1,1,0)",280,0.09680466796332315
231,9.784674233207124,3,0,0,2.9333897259772836,3.2689673042092897,2,21,17,"(2,1,1,0)",281,0.0967907752153376
232,5.787883819181902,1,2,0,0.24203702176499517,3.9043725447235937,2,24,16,"(2,1,1,0)",282,0.09677688246735205
233,8.79109100512593,2,0,0,0.7920616359229445,0.8330301546404478,2,19,19,"(2,1,1,0)",283,0.09676298971936649
234,7.794295781269561,1,1,0,0.6890281996895048,8.94760856759968,2,34,15,"(2,1,1,0)",284,0.09674909697138094
235,4.797498137850493,2,0,0,0.9970740921448207,1.740110573911164,3,28,10,"(2,1,1,0)",285,0.09673520422339539
236,9.80069806511379,3,0,0,0.09129162364040849,2.528689575579851,2,21,17,"(2,1,1,0)",286,0.09672131147540984
237,3.80389555331192,3,0,0,1.3411093997340306,2.617898360570262,2,33,12,"(2,1,1,0)",287,0.09670741872742429
238,4.80709059270478,1,0,0,0.031537602351776294,1.343459849731002,2,25,14,"(2,1,1,0)",288,0.09669352597943874
239,7.810283173559725,6,0,0,0.41202841413286007,2.236832673539816,0,28,8,"(2,1,1,0)",289,0.09667963323145319
240,7.8134732861516,1,1,0,0.4939980070181127,2.3463621026441706,0,17,21,"(2,1,1,0)",290,0.09666574048346764
241,3.8166609207627697,3,1,0,0.07156244064629295,2.6715849963626037,0,20,1,"(2,1,1,0)",291,0.09665184773548208
242,7.819846067683145,2,0,0,0.975973985865381,1.10520612774988,3,26,15,"(2,1,1,0)",292,0.09663795498749653
243,4.823028717210217,2,3,0,2.2643090825085745,4.401832921193372,0,15,9,"(2,1,1,0)",293,0.09662406223951098
244,1.8262088596490835,2,1,0,0.5753780377315424,0.8949923794079361,3,33,6,"(2,1,1,0)",294,0.09661016949152543
245,0.829386485312478,2,1,0,0.1783363624503744,4.507703302891937,3,20,10,"(2,1,1,0)",295,0.09659627674353988
246,9.832561584520802,8,0,0,0.18674059281585897,0.896237494440962,2,18,1,"(2,1,1,0)",296,0.09658238399555433
247,13.835734147602153,6,1,0,0.08652217631380096,1.0138614553697343,0,28,8,"(2,1,1,0)",297,0.09656849124756878
248,7.838904164892354,6,0,0,2.0036371356617164,2.498317832411691,1,25,7,"(2,1,1,0)",298,0.09655459849958323
249,2.842071626734982,6,0,0,1.4216640921206114,3.347759509579038,3,21,24,"(2,1,1,0)",299,0.09654070575159768
250,7.8452365234813985,0,2,0,1.934308034799916,1.9271606777117325,3,20,16,"(2,1,1,0)",300,0.09652681300361211
251,5.84839884549078,4,0,0,1.5555498906203127,1.5110558062082284,3,33,8,"(2,1,1,0)",301,0.09651292025562656
252,4.851558583130146,4,1,0,0.7584975432701232,0.9227182829331947,3,33,24,"(2,1,1,0)",302,0.09649902750764101
253,8.854715726774385,2,1,0,2.1215274342510866,1.032900469653248,1,25,12,"(2,1,1,0)",303,0.09648513475965546
254,13.857870266806291,4,1,0,1.0874571943757914,1.670911103654245,3,28,17,"(2,1,1,0)",304,0.09647124201166991
255,12.86102219361659,3,1,0,2.0014103510944046,0.5927905072676648,0,27,1,"(2,1,1,0)",305,0.09645734926368436
256,5.864171497603965,7,1,0,0.4156707726445973,1.1332355076075258,1,26,18,"(2,1,1,0)",306,0.09644345651569881
257,6.867318169175088,3,1,0,1.7322732348049887,0.47037737653891704,0,27,4,"(2,1,1,0)",307,0.09642956376771326
258,9.870462198744654,2,0,0,1.2510095554705227,0.47975990109551725,3,15,9,"(2,1,1,0)",308,0.09641567101972771
259,6.8736035767354045,4,1,0,1.67996153677888,0.7429872617588792,0,26,24,"(2,1,1,0)",309,0.09640177827174215
260,5.876742293578155,4,0,0,2.6973723900401674,5.104417355200614,2,25,5,"(2,1,1,0)",310,0.0963878855237566
261,7.87987833971183,5,0,0,0.8647752674296338,2.178352851512323,1,33,14,"(2,1,1,0)",311,0.09637399277577105
262,3.8830117055834905,4,0,0,0.3054004291827583,0.4166046322507132,1,19,17,"(2,1,1,0)",312,0.0963601000277855
263,9.886142381648359,3,2,0,0.018328815709323064,0.6103278385976572,0,30,10,"(2,1,1,0)",313,0.09634620727979995
264,4.889270358369855,4,2,0,0.9315634886853499,3.4164365345585526,0,31,12,"(2,1,1,0)",314,0.0963323145318144
265,5.892395626219617,2,1,0,1.0517907596477007,4.615740435578241,2,17,8,"(2,1,1,0)",315,0.09631842178382885
266,5.895518175677539,3,1,0,0.9209694684000209,2.6949917046662777,2,26,20,"(2,1,1,0)",316,0.0963045290358433
267,4.898637997231793,4,2,0,0.8691163670705522,3.540622517792307,0,16,23,"(2,1,1,0)",317,0.09629063628785775
268,3.9017550813788615,0,1,0,0.051794590980211525,4.045499662083245,0,31,1,"(2,1,1,0)",318,0.09627674353987219
269,10.904869418623566,2,2,0,1.4667075652093793,0.4416978559621066,2,34,24,"(2,1,1,0)",319,0.09626285079188664
270,6.9079809994790935,4,1,0,2.9387301315504,1.190654323494738,1,26,16,"(2,1,1,0)",320,0.09624895804390109
271,2.911089814467031,1,2,0,0.5342049048681724,1.942122905071681,2,26,10,"(2,1,1,0)",321,0.09623506529591554
272,3.9141958541173882,2,1,0,0.3572651960408942,5.206247174355803,0,26,1,"(2,1,1,0)",322,0.09622117254792999
273,2.91729910896863,5,2,0,1.2758802827772164,1.5796550833077836,3,22,13,"(2,1,1,0)",323,0.09620727979994444
274,9.920399569567703,4,1,0,0.42475165508048934,4.396731818763867,1,22,6,"(2,1,1,0)",324,0.09619338705195889
275,4.923497226470068,3,0,0,0.039445736960686414,0.6208971504531563,2,22,21,"(2,1,1,0)",325,0.09617949430397334
276,7.926592070239724,4,1,0,0.5632036072218088,2.38708423503116,1,19,9,"(2,1,1,0)",326,0.09616560155598777
277,3.9296840914492392,3,0,0,0.6715066516676063,0.8192260720396541,0,20,19,"(2,1,1,0)",327,0.09615170880800222
278,6.932773280679783,0,3,0,3.885113394952935,2.345402224052128,1,26,6,"(2,1,1,0)",328,0.09613781606001667
279,6.935859628521147,3,2,0,0.4671787570599637,0.5532947557917772,2,34,1,"(2,1,1,0)",329,0.09612392331203112
280,7.9389431255717815,4,0,0,0.38025635607832275,0.7546122346440645,0,28,6,"(2,1,1,0)",330,0.09611003056404557
281,6.94202376243882,4,0,0,1.4392012016568678,1.7255572707995992,2,27,5,"(2,1,1,0)",331,0.09609613781606002
282,8.945101529738109,5,1,0,0.002241027244479753,2.1046483788753734,2,21,1,"(2,1,1,0)",332,0.09608224506807447
283,9.948176418094233,3,1,0,0.5189584514239076,0.35797778189209606,1,22,20,"(2,1,1,0)",333,0.09606835232008892
284,10.951248418140551,4,2,0,0.8501182322341339,0.343959181148061,3,17,11,"(2,1,1,0)",334,0.09605445957210337
285,5.954317520519217,4,1,0,1.2642629663198974,4.507429254500548,2,33,2,"(2,1,1,0)",335,0.09604056682411781
286,10.957383715881214,8,0,0,0.2842373346009272,0.6585369966176766,2,22,24,"(2,1,1,0)",336,0.09602667407613226
287,6.960446994886378,1,1,0,0.4409862303271547,1.7950709257447157,2,31,17,"(2,1,1,0)",337,0.09601278132814671
288,4.96350734820343,3,1,0,0.03799968359884514,0.06334269443237395,0,20,14,"(2,1,1,0)",338,0.09599888858016116
289,5.966564766510005,4,1,0,0.20143333781635323,6.377886007826635,1,34,4,"(2,1,1,0)",339,0.09598499583217561
290,5.969619240492674,4,0,0,1.5068813698058472,4.144474051174326,1,28,6,"(2,1,1,0)",340,0.09597110308419006
291,8.972670760846981,4,0,0,0.9355698277812412,0.9603455189004083,1,34,23,"(2,1,1,0)",341,0.09595721033620451
292,6.9757193182774655,3,2,0,1.1952518694726695,0.0822470772101621,0,26,23,"(2,1,1,0)",342,0.09594331758821896
293,11.978764903497693,3,3,0,0.13984777294284872,3.089162754448497,0,29,20,"(2,1,1,0)",343,0.0959294248402334
294,9.981807507230283,3,0,0,0.19059808866342098,0.9286232139296219,1,26,10,"(2,1,1,0)",344,0.09591553209224785
295,7.984847120206934,5,0,0,0.3827134607000827,0.27008886921663927,1,30,18,"(2,1,1,0)",345,0.0959016393442623
296,9.987883733168463,3,0,0,1.6055602522139556,0.5393532124379542,0,28,13,"(2,1,1,0)",346,0.09588774659627675
297,6.990917336864815,2,0,0,0.8580648204719167,0.6724460245328301,1,16,0,"(2,1,1,0)",347,0.0958738538482912
298,2.993947922055111,4,0,0,0.314239238427592,0.9019132932044455,1,25,6,"(2,1,1,0)",348,0.09585996110030565
299,7.99697547950766,3,0,0,0.016554102603768602,4.103576680875209,0,20,5,"(2,1,1,0)",349,0.0958460683523201
300,6.0,4,0,0,1.0126025680497228,3.1470888298598108,0,33,14,"(2,1,1,0)",350,0.09583217560433455
301,10.003021474318915,4,1,0,0.059124589228909286,1.5610077526111337,1,30,0,"(2,1,1,0)",351,0.095818282856349
302,7.0060398932604695,1,2,0,0.12371748746918497,0.4857738427602478,0,33,6,"(2,1,1,0)",352,0.09580439010836345
303,9.00905524763004,4,1,0,1.4896506106861107,2.8878910592896085,2,25,18,"(2,1,1,0)",353,0.09579049736037788
304,6.012067528242327,4,2,0,0.06071427140380982,1.9616715888315914,0,33,2,"(2,1,1,0)",354,0.09577660461239233
305,7.015076725921408,6,1,0,0.23874721974117818,2.942648785241773,3,15,12,"(2,1,1,0)",355,0.09576271186440678
306,5.018082831500743,4,1,0,0.10938028787607652,0.6230016312715069,2,32,12,"(2,1,1,0)",356,0.09574881911642123
307,6.021085835823211,1,0,0,0.42910013449714496,1.1793894319894767,0,19,7,"(2,1,1,0)",357,0.09573492636843568
308,5.024085729741143,3,1,0,0.7056825348192535,0.35085977196927026,2,26,10,"(2,1,1,0)",358,0.09572103362045013
309,7.02708250411634,0,2,0,0.19572517256764488,1.195464890299741,0,25,11,"(2,1,1,0)",359,0.09570714087246458
310,5.0300761498201085,2,0,0,1.1827843809271832,7.732556723182238,0,34,13,"(2,1,1,0)",360,0.09569324812447903
311,5.033066657733284,3,1,0,0.06090599187691897,1.4685698634330209,1,16,6,"(2,1,1,0)",361,0.09567935537649347
312,11.03605401874626,5,2,0,0.9107694595452307,0.42301281970684135,0,21,13,"(2,1,1,0)",362,0.09566546262850792
313,6.039038223759019,3,3,0,0.6596622561608155,0.4237518091592784,3,24,8,"(2,1,1,0)",363,0.09565156988052237
314,7.042019263681153,5,1,0,0.2104245684551904,0.09290324431072759,2,33,5,"(2,1,1,0)",364,0.09563767713253682
315,9.044997129431898,3,2,0,0.0860437675278668,0.9002749856717712,3,22,5,"(2,1,1,0)",365,0.09562378438455127
316,6.047971811940158,5,3,0,2.189017047078972,0.5793000554387195,0,33,10,"(2,1,1,0)",366,0.09560989163656572
317,6.050943302144535,6,0,0,3.0366284481277366,0.6834250758437282,1,21,15,"(2,1,1,0)",367,0.09559599888858017
318,13.053911590993355,3,1,0,0.6329810855926081,2.0193499451977734,3,15,13,"(2,1,1,0)",368,0.09558210614059462
319,6.056876669444694,1,0,0,0.31679016881553906,1.757347927161128,0,32,9,"(2,1,1,0)",369,0.09556821339260907
320,6.059838528466409,4,2,0,0.1600504241153195,5.147849036089353,1,30,6,"(2,1,1,0)",370,0.0955543206446235
321,5.062797159036165,1,1,0,0.22805461992400092,0.8557166783984037,3,19,4,"(2,1,1,0)",371,0.09554042789663796
322,9.06575255214146,5,2,0,1.5043427999142283,3.2807042561979216,1,21,2,"(2,1,1,0)",372,0.0955265351486524
323,6.068704698779653,1,3,0,0.13253571455093824,4.08098666373414,3,25,7,"(2,1,1,0)",373,0.09551264240066686
324,8.071653589957993,5,1,0,0.46063468840249544,0.650550651011302,1,28,13,"(2,1,1,0)",374,0.0954987496526813
325,7.074599216693648,6,1,0,2.4673742539601156,0.6863904202524499,1,31,15,"(2,1,1,0)",375,0.09548485690469576
326,4.077541570013726,2,2,0,3.8777357786536033,5.114052786439698,2,23,4,"(2,1,1,0)",376,0.0954709641567102
327,6.08048064095531,3,0,0,0.2727251921848903,0.890626821513812,2,29,3,"(2,1,1,0)",377,0.09545707140872466
328,9.083416420565479,6,1,0,0.5277091536959324,5.096416919996463,0,33,3,"(2,1,1,0)",378,0.09544317866073909
329,8.086348899901342,4,0,0,0.12103187855771105,0.6268953911462466,3,17,6,"(2,1,1,0)",379,0.09542928591275354
330,11.089278070030055,1,0,0,0.28811790241452606,3.7036648038550792,1,26,4,"(2,1,1,0)",380,0.09541539316476799
331,11.092203922028858,3,0,0,0.058469836442063494,1.0441081631698717,0,15,22,"(2,1,1,0)",381,0.09540150041678244
332,4.0951264469851,4,1,0,0.9507474796225236,1.5799972419788744,2,28,24,"(2,1,1,0)",382,0.09538760766879689
333,10.098045635996263,3,0,0,0.03374347897321626,1.211638420338341,1,28,21,"(2,1,1,0)",383,0.09537371492081134
334,8.10096148016999,1,1,0,0.09473036170768367,3.269964685204854,2,20,18,"(2,1,1,0)",384,0.09535982217282579
335,6.103873970624116,4,0,0,0.7043253024072744,0.5440757289034519,3,16,11,"(2,1,1,0)",385,0.09534592942484024
336,4.106783098486688,2,1,0,0.6105575611434705,0.20906691190101714,1,24,7,"(2,1,1,0)",386,0.09533203667685469
337,9.109688854895998,2,1,0,1.1748020559782948,0.559942314718687,1,29,6,"(2,1,1,0)",387,0.09531814392886914
338,5.11259123100061,4,0,0,0.09304552263673628,7.198767502493126,0,26,9,"(2,1,1,0)",388,0.09530425118088358
339,8.11549021795938,5,0,0,0.5397464300449542,3.6401095075538934,0,33,22,"(2,1,1,0)",389,0.09529035843289803
340,7.118385806941494,3,2,0,1.641821056391843,0.32098235807326364,2,16,0,"(2,1,1,0)",390,0.09527646568491248
341,8.121277989126483,2,1,0,0.5590164152003537,4.978945002523221,2,29,20,"(2,1,1,0)",391,0.09526257293692693
342,6.124166755704261,3,5,0,3.5080733253175875,1.1417529709091163,0,34,14,"(2,1,1,0)",392,0.09524868018894138
343,3.127052097875143,2,2,0,0.877276462523696,0.8042577690448166,1,27,1,"(2,1,1,0)",393,0.09523478744095583
344,8.129934006849876,3,0,0,0.1988738349269398,1.2473517565379288,0,32,22,"(2,1,1,0)",394,0.09522089469297028
345,8.132812473849665,3,1,0,0.16618899463472886,0.1381140260855662,0,34,23,"(2,1,1,0)",395,0.09520700194498473
346,6.135687490106203,4,0,0,0.5494907650751407,0.6274809100719088,2,16,8,"(2,1,1,0)",396,0.09519310919699916
347,5.138559046861689,3,3,0,0.5346804599810919,10.23326215912572,2,16,7,"(2,1,1,0)",397,0.09517921644901361
348,6.141427135368863,1,0,0,1.4458663951322366,3.834243379066691,2,15,4,"(2,1,1,0)",398,0.09516532370102807
349,10.144291746891032,4,1,0,0.07263246037808671,8.219126153959824,2,17,19,"(2,1,1,0)",399,0.09515143095304252
350,9.147152872702092,2,1,0,0.7888635200911698,2.8222545893886712,2,33,6,"(2,1,1,0)",400,0.09513753820505697
351,7.150010504086557,2,1,0,3.3424699750593234,0.4541568673513414,1,26,3,"(2,1,1,0)",401,0.09512364545707142
352,4.152864632339586,3,2,0,0.5084099970217801,2.4871182749952365,1,15,9,"(2,1,1,0)",402,0.09510975270908587
353,7.15571524876701,2,0,0,1.0184353703429883,0.21312297237286054,0,17,21,"(2,1,1,0)",403,0.09509585996110032
354,4.1585623446853575,1,3,0,3.1991856257060607,1.7580804536718981,3,26,23,"(2,1,1,0)",404,0.09508196721311477
355,10.16140591142188,3,0,0,0.9863427655883712,4.3310318296854335,2,26,4,"(2,1,1,0)",405,0.0950680744651292
356,7.164245940314579,2,0,0,0.3614898036649245,1.0025311558125558,0,26,16,"(2,1,1,0)",406,0.09505418171714365
357,5.167082422712235,4,0,0,1.0276196714830002,1.8298680645521055,2,16,13,"(2,1,1,0)",407,0.0950402889691581
358,9.169915349974431,0,1,0,0.05909851999133985,2.9548687906587876,2,34,13,"(2,1,1,0)",408,0.09502639622117255
359,8.172744713471578,2,3,0,0.37545652730592094,6.0598223603809025,1,20,23,"(2,1,1,0)",409,0.095012503473187
360,5.175570504584947,4,1,0,0.8396906923835884,2.70026387582106,2,30,10,"(2,1,1,0)",410,0.09499861072520145
361,6.178392714706684,3,1,0,0.9204654692795773,0.9200541977705551,3,27,22,"(2,1,1,0)",411,0.0949847179772159
362,4.181211335239851,2,1,0,0.08326322876464146,0.36286755266230786,2,24,9,"(2,1,1,0)",412,0.09497082522923035
363,10.184026357598439,2,0,0,0.35354224528875206,2.019641068042419,1,19,9,"(2,1,1,0)",413,0.09495693248124479
364,9.186837773207403,3,1,0,0.18907052270935149,0.47983829058853755,3,31,24,"(2,1,1,0)",414,0.09494303973325924
365,5.189645573502682,3,0,0,0.035412403339213104,6.190584611947333,3,18,12,"(2,1,1,0)",415,0.09492914698527369
366,8.192449749931232,1,0,0,0.1094298922011081,2.7277723071443973,1,29,7,"(2,1,1,0)",416,0.09491525423728814
367,5.195250293951043,4,1,0,0.35149132346763245,1.996730314997225,2,26,7,"(2,1,1,0)",417,0.09490136148930259
368,3.1980471970311717,5,1,0,0.38575092211823553,2.860839419007938,0,34,12,"(2,1,1,0)",418,0.09488746874131704
369,11.200840450651768,3,0,0,1.2294781162048123,0.6590817336037333,2,22,9,"(2,1,1,0)",419,0.09487357599333149
370,6.203630046304096,1,1,0,0.07727802179553238,0.04703147589180204,2,27,6,"(2,1,1,0)",420,0.09485968324534594
371,4.206415975490565,1,3,0,0.3308735513615615,0.8306348994035172,2,19,13,"(2,1,1,0)",421,0.09484579049736039
372,7.20919822972475,6,1,0,2.1237713306166817,1.4448049975538615,3,32,2,"(2,1,1,0)",422,0.09483189774937484
373,6.211976800531422,0,0,0,0.13146299845538106,3.0676892686418977,2,21,12,"(2,1,1,0)",423,0.09481800500138927
374,10.214751679446573,3,1,0,0.019599959000753155,5.254488042608047,3,24,5,"(2,1,1,0)",424,0.09480411225340372
375,10.21752285801744,4,2,0,0.13671276787406036,0.10128744069702456,3,22,13,"(2,1,1,0)",425,0.09479021950541817
376,4.220290327802536,2,2,0,2.637434126540212,0.03630322899918533,1,16,18,"(2,1,1,0)",426,0.09477632675743262
377,6.2230540803716625,6,2,0,0.570296547550304,1.5080043101624203,1,16,7,"(2,1,1,0)",427,0.09476243400944707
378,6.225814107305953,0,0,0,0.820403945459073,0.6074504377385199,1,26,1,"(2,1,1,0)",428,0.09474854126146152
379,7.228570400197887,5,1,0,0.08331212496622589,3.425610187906622,3,17,20,"(2,1,1,0)",429,0.09473464851347597
380,9.231322950651316,2,0,0,0.438269981871199,3.3750758563392917,2,22,9,"(2,1,1,0)",430,0.09472075576549042
381,5.2340717502814975,1,1,0,0.5763414392232513,6.787275017325181,2,25,0,"(2,1,1,0)",431,0.09470686301750486
382,8.236816790715109,5,2,0,0.5316521411420422,0.4640694375342575,1,25,17,"(2,1,1,0)",432,0.09469297026951931
383,6.23955806359028,6,0,0,1.573951637644055,0.11791399028419286,2,24,9,"(2,1,1,0)",433,0.09467907752153376
384,2.2422955605566206,1,1,0,0.18147428198071097,4.0558274872934525,0,33,4,"(2,1,1,0)",434,0.09466518477354821
385,5.2450292732752395,6,1,0,0.4011986880988224,2.060274646176417,0,33,2,"(2,1,1,0)",435,0.09465129202556266
386,7.247759193418772,0,1,0,0.8026200474031532,4.231625918275995,2,32,4,"(2,1,1,0)",436,0.09463739927757711
387,9.25048531267141,5,1,0,1.263378743297327,2.606840696908521,0,26,22,"(2,1,1,0)",437,0.09462350652959156
388,5.253207622728921,2,0,0,0.5570408187109831,1.4978098493156244,1,21,19,"(2,1,1,0)",438,0.09460961378160601
389,6.255926115298676,3,0,0,0.9602543500598584,0.8613514038214556,3,21,1,"(2,1,1,0)",439,0.09459572103362046
390,9.258640782099675,4,1,0,0.04225541133675212,1.3846450491352063,0,27,11,"(2,1,1,0)",440,0.0945818282856349
391,8.261351614862573,2,1,0,0.1945051083711269,1.0479530944030382,0,30,9,"(2,1,1,0)",441,0.09456793553764935
392,4.264058605329701,2,1,0,0.014096590739043086,1.4208411429772891,1,29,0,"(2,1,1,0)",442,0.0945540427896638
393,7.2667617452551,2,0,0,0.9142852837206636,3.7605597628274614,1,33,9,"(2,1,1,0)",443,0.09454015004167825
394,6.269461026404535,1,0,0,0.04211718937193648,0.7307067478602252,1,25,14,"(2,1,1,0)",444,0.0945262572936927
395,7.272156440555528,3,1,0,0.3862135573801987,0.4589384286542299,3,27,15,"(2,1,1,0)",445,0.09451236454570715
396,7.2748479794973795,2,0,0,0.10267534248015053,0.03169813000072208,0,17,1,"(2,1,1,0)",446,0.0944984717977216
397,3.277535635031195,3,2,0,0.013601293907917776,0.7998873419052044,1,34,24,"(2,1,1,0)",447,0.09448457904973605
398,7.280219398969911,3,0,0,1.1714699203150896,0.1467822102462277,1,26,4,"(2,1,1,0)",448,0.09447068630175048
399,6.282899263138315,2,0,0,1.1587456633339428,2.5547074402589587,0,20,0,"(2,1,1,0)",449,0.09445679355376493
400,6.2855752193730785,4,2,0,0.009327620411821995,0.09317856159813487,3,17,17,"(2,1,1,0)",450,0.09444290080577938
401,9.288247259522773,4,0,0,0.1652929444444924,1.9784320856491784,1,20,16,"(2,1,1,0)",451,0.09442900805779383
402,6.290915375447901,1,3,0,0.5015353474942782,2.8820421687561946,3,29,13,"(2,1,1,0)",452,0.09441511530980828
403,8.29357955902092,6,1,0,4.111696873002799,0.25899331542715515,0,15,13,"(2,1,1,0)",453,0.09440122256182273
404,8.296239802126262,6,1,0,0.09851425811551115,2.5675334362758324,1,26,1,"(2,1,1,0)",454,0.09438732981383718
405,6.298896096660367,2,2,0,0.13545301641647228,2.4369843787533534,3,15,20,"(2,1,1,0)",455,0.09437343706585163
406,10.301548434531702,1,0,0,2.138434276103933,0.612838744308144,2,19,16,"(2,1,1,0)",456,0.09435954431786608
407,5.304196807660785,3,1,0,0.25624057377309295,0.7055129459729379,2,27,12,"(2,1,1,0)",457,0.09434565156988053
408,11.306841207980211,5,2,0,1.2083645258166296,6.9335101179114655,0,20,21,"(2,1,1,0)",458,0.09433175882189497
409,11.30948162743468,3,2,0,0.06512897553308586,0.5561892108015751,3,27,4,"(2,1,1,0)",459,0.09431786607390942
410,9.312118057981014,0,1,0,0.9390210523433167,1.7351149917103486,2,24,16,"(2,1,1,0)",460,0.09430397332592387
411,10.314750491588192,2,1,0,0.5989473073605724,0.7458207734148222,2,31,22,"(2,1,1,0)",461,0.09429008057793832
