step,vehicles,pedestrians,waiting_vehicles,waiting_pedestrians,avg_vehicle_wait,avg_pedestrian_wait,phase,phase_duration,time_in_phase
349,5.1442917468910325,1,1,2,1.1804531457785066,0.053645459608878274,2,23,4
350,7.147152872702092,10,3,0,0.7367731999806443,2.947606425213603,1,28,28
351,7.150010504086557,1,1,1,0.30455116270314603,3.820616164183255,1,27,13
352,9.152864632339586,2,1,0,0.04815487036157854,4.290572768993026,1,34,17
353,5.15571524876701,4,1,1,2.5522115992021104,0.19145610124749288,3,33,3
354,7.1585623446853575,3,1,4,1.8662518165355655,7.129747841687624,2,26,3
355,10.16140591142188,1,3,1,1.9085435634709174,2.408893313485873,2,27,6
356,11.16424594031458,2,1,0,0.46642228164756944,0.2312425544995017,1,23,11
357,8.167082422712236,3,3,0,0.5310366543432606,0.22177187918315067,1,27,12
358,11.169915349974431,6,2,1,1.8370090301142006,1.7823587584589282,1,28,11
359,10.172744713471578,3,1,2,1.3960341074331926,0.7002573274728662,1,30,13
360,9.175570504584947,7,2,0,1.2584400083660994,0.6831135135286752,2,28,9
361,6.178392714706684,6,4,1,0.9707939882971764,0.029592788956648318,3,36,11
362,6.181211335239851,1,1,0,0.5513286403492609,1.6461090167659773,0,37,26
363,9.184026357598439,3,1,1,1.6223182358753718,0.22643419625668676,1,28,7
364,6.186837773207403,4,1,3,0.5372480845442245,0.1996726463122811,1,32,23
365,4.189645573502682,3,2,0,1.5922839399344297,0.4318589667500444,1,21,4
366,9.192449749931232,4,0,2,0.2534961830618308,0.026788424667793256,1,36,10
367,3.1952502939510423,3,0,1,1.0712594339222026,0.2731432386808486,3,31,15
368,4.198047197031172,3,3,2,0.5305327936014014,2.255614886682554,3,23,24
369,10.200840450651768,3,2,0,2.11635075935034,0.7416431490505893,2,21,7
370,4.203630046304096,3,1,2,0.8775040240364866,0.17826161188246728,0,29,12
371,5.206415975490565,5,1,0,1.1738470788497404,0.36396226859538483,1,23,2
372,10.20919822972475,4,0,1,0.10431391301968868,0.11025203840548252,3,20,8
373,3.211976800531422,4,2,3,0.8204063587839192,3.750987837097688,0,36,7
374,3.2147516794465734,4,2,0,1.8209516596398931,2.060918069321765,1,31,9
375,5.217522858017441,2,5,1,2.3592232103792727,1.6067709551264557,0,28,14
376,11.220290327802536,2,0,1,1.5325821486788935,5.164227788430856,0,37,13
377,3.2230540803716625,1,0,1,0.6507243831606527,0.20751309470468793,0,30,18
378,7.225814107305953,3,2,0,0.3572405085477621,0.09469260059839632,2,29,27
379,5.228570400197887,7,3,0,0.5914873393684812,1.3795187452565352,1,29,17
380,6.231322950651316,1,0,0,0.9895461702254313,0.7663781625332036,3,26,17
381,3.234071750281497,5,0,0,0.006981013215475456,1.6147912594438174,0,34,7
382,5.236816790715109,0,1,1,2.916603598648972,5.84371084126579,1,35,8
383,6.23955806359028,1,0,0,0.5053974685959371,1.4776438821527105,1,23,7
384,13.24229556055662,1,2,2,1.9123195179566588,0.4694371990998256,3,31,7
385,8.24502927327524,5,2,2,0.9175085519453068,3.9966485704233627,3,34,26
386,10.247759193418773,7,5,1,1.3023216658493928,1.2307952188780988,2,36,3
387,5.25048531267141,4,2,1,1.7100305321212033,3.516709530721675,2,25,20
388,7.253207622728921,3,1,0,0.4074609964507458,0.38110613227132634,2,22,12
389,8.255926115298676,2,3,2,1.1179383002628278,1.028041297909586,0,32,2
390,7.258640782099675,3,1,0,1.671477495735739,0.057160314819316334,3,21,23
391,8.261351614862573,2,1,1,1.7684544809673952,0.6711137688547757,2,23,15
392,8.264058605329701,2,2,2,0.645431856552908,2.603320778140023,0,25,18
393,9.266761745255101,2,1,0,1.5646186323414246,0.8673234952417002,1,30,22
394,4.269461026404535,2,4,0,0.43127184261774315,0.3747587697158794,1,22,21
395,11.272156440555527,1,2,0,0.15923163733353007,0.1447072211604265,3,29,21
396,5.2748479794973795,3,0,2,0.14378518850185124,2.3080059101851482,2,28,16
397,12.277535635031196,3,3,1,0.845540478318398,0.20056176801713496,1,38,12
398,6.280219398969911,7,7,0,0.5799695205839659,4.008637465999133,0,21,11
399,9.282899263138315,3,1,2,0.31745984998765564,1.1047339095540827,3,38,27
400,8.28557521937308,5,1,1,0.5954762326053832,0.9094082361481804,0,20,27
401,8.288247259522773,4,4,1,0.6369142951213238,2.450714863333814,2,26,7
402,10.2909153754479,5,0,3,0.9677756864365851,2.0333132162313525,2,29,8
403,10.29357955902092,5,2,1,0.07159982420422686,10.972767973086846,3,37,19
404,10.296239802126262,6,1,1,2.863434144860374,0.1314915378015969,3,24,14
405,4.298896096660367,1,2,1,0.5586425881612518,4.765736818555235,2,27,3
406,8.301548434531702,2,1,0,1.1465966848052136,2.2874298783066225,2,26,23
407,9.304196807660784,3,1,0,0.4390325429498903,5.355837497559705,3,25,15
408,5.306841207980211,3,4,1,1.7209486217328882,2.959709380720224,2,39,12
409,4.309481627434679,0,2,0,0.7365306386220792,3.592387568327301,1,29,5
410,8.312118057981014,1,0,1,0.46596705672342764,3.8626328011000672,2,25,23
411,3.3147504915881916,5,3,2,3.982703172261743,0.038177054657264634,1,31,22
412,7.317378920237361,3,3,2,2.404817522954766,4.554877248387303,2,29,7
413,7.320003335921873,5,5,0,0.2386222354256218,2.8436947390423803,3,26,14
414,4.322623730647304,3,3,2,1.447330390308643,7.361807386336813,1,26,29
415,6.325240096431475,2,1,1,1.6844656218437166,0.35734508124801523,2,35,19
416,9.327852425304483,6,2,0,0.04220169835163156,6.364038311780892,1,20,26
417,8.330460709308722,5,2,0,3.8919160599028024,4.818558021081152,3,22,26
418,10.333064940498906,0,2,1,0.3182789288545119,0.6415333036525873,2,26,1
419,3.3356651109420934,2,1,1,2.868048648968663,0.3311730748270764,2,23,0
420,6.3382612127177165,4,0,0,1.2738244479771996,2.476265058571091,3,24,20
421,8.340853237917598,0,2,1,0.8611969430755022,2.817194782874996,0,24,25
422,7.34344117864598,3,4,2,1.8492264187166214,3.1026120260891323,0,25,9
423,7.346025027019547,1,5,1,1.3488172939487784,4.669804644955062,1,27,8
424,6.348604775167447,1,1,1,1.6176340523534412,2.0338110876747906,3,32,7
425,5.351180415231321,1,2,0,2.341518441077999,0.8350443207934056,1,28,13
426,10.35375193936532,2,2,3,0.7645327906257563,4.863423017194279,2,27,22
427,5.3563193397361415,6,2,2,0.665585263283092,1.4202188112193075,2,35,0
428,12.358882608523032,4,2,0,2.7604388141395337,1.425603862542297,2,33,9
429,6.361441737917835,1,4,1,1.918530508118566,1.695562851014596,2,35,3
430,9.363996720124996,3,2,3,0.02331945883249601,4.512945997046173,0,32,26
431,8.366547547361598,3,4,1,1.2729505196789923,8.83210741239025,2,23,17
432,2.3690942118573775,6,2,0,2.8108960556625857,0.469137354604735,0,25,29
433,7.371636705854753,0,2,3,1.3808343175345417,0.32568270197880234,3,34,8
434,8.374175021608846,3,1,0,0.9674197855015705,0.8485362447922816,3,30,25
435,9.376709151387509,1,0,0,0.23214188162499072,5.864919038502224,3,36,10
436,8.379239087471339,3,6,1,3.60883168041105,1.877592872350031,1,33,13
437,10.381764822153716,2,1,1,1.181321687612557,0.01418670116397149,1,39,28
438,7.384286347740813,6,2,3,0.12780166134875923,2.18020275958767,0,20,18
439,7.386803656551626,3,0,1,3.1513929922838093,1.9904894972475282,1,21,28
440,8.389316740917995,2,1,0,0.8723062466460572,0.20799311595680137,2,25,8
441,5.391825593184628,4,2,0,0.20526653375969348,0.4032517422327237,1,24,4
442,5.394330205709129,6,1,0,0.3082478923936887,0.24412186394836652,1,21,27
443,4.3968305708620115,2,2,1,4.1233697677124015,1.8409458583966778,0,23,17
444,9.39932668102673,2,3,2,0.6885890638539509,1.8927831908957748,3,32,25
445,7.401818528599701,2,1,1,0.6529985924241327,1.5411126277492961,1,23,19
446,8.404306105990324,3,4,0,0.7990311575751671,1.4990354167170017,2,38,21
447,9.406789405621009,5,2,0,1.446850715141536,2.17142161695909,2,30,23
448,5.409268419927189,4,2,0,0.5449944049904043,2.712926440091284,0,27,2
449,4.411743141357362,0,3,1,0.6558319513228487,8.295504654636966,0,36,24
450,8.414213562373096,1,0,1,1.6450643193128371,1.9693767230695436,3,26,3
451,5.416679675449058,5,1,2,0.742085851328741,0.7720553247168177,2,26,25
452,10.419141473073042,1,0,0,1.500323319467334,9.182579954517562,1,23,14
453,6.421598947745985,3,0,0,3.9310918652315054,0.2794606347925419,1,23,28
454,5.424052091981993,4,3,0,3.940901830512302,0.9373233220004735,0,30,6
455,4.426500898308364,1,3,0,0.7108907650992672,5.817824461059258,2,24,2
456,6.428945359265606,2,1,0,0.32023484139357034,7.200028185503145,2,26,26
457,11.431385467407472,4,1,0,0.3471923933245245,2.589137793534111,2,33,11
458,1.4338212153009653,5,1,0,2.0525824247753697,0.0368234075904928,2,21,9
459,5.436252595526378,2,1,2,0.0996929186442005,1.4610517389753732,1,27,1
460,10.438679600677302,4,0,1,0.04950412320757717,6.748519364922617,1,29,24
461,8.44110222336066,1,2,1,1.3726467647123903,5.5113750877572985,3,33,24
462,4.443520456196724,2,2,1,2.8910468420226336,5.605498373743818,3,34,11
463,7.445934291819136,3,0,0,0.31488998264844215,0.8698265411992244,0,30,5
464,6.4483437228749345,3,3,2,0.06734571953469198,4.354785461836187,0,26,3
465,5.450748742024575,1,3,0,2.707845047369761,2.7892352605249755,0,38,1
466,7.453149341941952,3,3,1,0.5246442757444739,5.60384282835849,2,25,6
467,7.455545515314421,2,2,1,0.9574650556813481,2.5396846849292576,0,26,13
468,8.457937254842824,3,1,0,2.171278468092761,1.175617463925161,0,23,3
469,7.460324553241504,6,1,0,0.34522369303441813,2.5155500682398353,1,33,2
470,4.4627074032383405,4,5,0,1.1032193580831007,1.1072940598139789,2,24,12
471,10.465085797574758,4,1,2,5.722607677995185,0.006248220576280544,0,30,25
472,7.4674597290057525,5,1,1,1.6225479216483645,4.2425177244317105,0,35,26
473,5.46982919029992,2,3,2,0.6076837248818538,4.732278056545136,3,26,28
474,9.472194174239469,3,2,2,1.7533165083298312,3.446587413901438,2,35,17
475,4.474554673620248,1,2,3,0.026415956521564858,0.6452951238147158,0,37,1
476,10.476910681251768,2,3,0,0.29100561834339717,0.36514445338765156,1,28,25
477,7.47926218995722,4,0,2,1.6382776390571159,0.46563115005787825,3,27,10
478,5.4816091925735,4,1,2,0.36495752881124566,1.7377935865620762,3,33,6
479,11.483951681951233,6,1,1,0.16176588877098144,0.7671934708842822,0,27,23
480,11.486289650954788,4,3,0,0.41658594147982686,5.265827575119809,1,25,25
481,5.4886230924623085,4,2,0,0.22552688171111582,1.9651892996778382,3,30,3
482,5.490951999365724,2,3,2,0.655009761874836,1.4953337676077885,1,39,27
483,11.493276364570782,2,1,1,0.15960809291378036,5.1313313434263454,2,32,23
484,12.495596180997063,2,3,0,2.1819993422986923,0.2113733622856351,2,20,13
485,8.497911441578005,3,2,2,1.8168195159566798,5.11949324806641,2,20,14
486,11.50022213926092,7,1,0,0.4400223779384274,4.050379678780839,0,28,10
487,9.502528267007023,3,3,0,0.880580378743822,2.904559486512182,2,24,2
488,6.504829817791449,3,1,0,2.3175138543947016,0.2941377861341339,3,26,25
489,5.507126784603276,4,4,0,3.1744634176304745,0.1345394189101875,3,34,22
490,7.509419160445544,2,1,0,0.1146073633586872,0.4541369580869986,1,25,7
491,3.511706938335279,1,1,0,1.536249838477456,0.7877999958203148,0,39,11
492,5.513990111303513,2,2,1,0.17466837932199122,2.394306448451337,3,20,25
493,4.516268672395304,6,2,2,0.024284517348206462,0.2093703774151198,3,25,13
494,4.518542614669761,1,1,1,0.09868201815907247,0.5054150875220222,1,30,29
495,2.520811931200062,1,2,0,1.0292871374828905,0.55916247819305,1,34,4
496,12.523076615073474,0,1,3,0.5680736991826192,2.7769842839794414,2,37,25
497,7.525336659391376,3,1,0,0.15159464213188592,1.062276912464308,3,29,21
498,6.527592057269285,1,2,1,0.7716905098360858,0.8048412039166896,1,29,13
499,6.529842801836864,4,0,0,0.8516956940559257,0.07380562788402656,1,37,11
500,4.532088886237956,2,3,1,1.8579829712648803,0.24776289176759508,3,27,2
501,6.534330303630599,2,2,0,1.3075662860424442,1.9947597347934645,2,25,12
502,6.536567047187047,2,0,3,0.7527563964998267,2.508347583273051,1,34,29
503,5.53879911009379,5,2,0,0.470471859882503,3.389446973532517,0,20,19
504,9.541026485551578,3,0,1,0.0024126772713653367,1.7203319246158721,3,38,2
505,4.54324916677544,5,4,1,2.1408478191106566,0.7834333428571932,1,37,0
506,9.545467146994703,4,2,1,0.3727075854640512,0.8648500380458488,1,23,12
507,4.5476804194530125,1,4,0,0.2877657643660004,2.6304797950455496,1,27,13
508,12.54988897740836,3,2,1,1.5918242894085142,1.3895414626807245,2,27,17
509,8.552092814133092,0,1,2,0.08921485128913047,0.4310600799371849,3,24,10
510,6.554291922913942,2,4,2,0.3655800048415893,0.00973265407630605,1,35,25
511,4.556486297052041,4,3,0,0.6852394673813679,0.752748518190963,1,30,6
512,4.5586759298629485,2,2,3,0.6991786169111736,3.5219596816476075,3,30,25
513,9.560860814676658,2,1,0,0.2061535079785489,2.732052824114939,1,33,2
514,8.563040944837638,5,4,1,0.04913748042163541,0.25669919310709677,1,30,0
515,11.565216313704827,3,1,0,0.7630632558632146,1.4682257039726412,2,32,20
516,5.56738691465168,2,3,1,0.5307990906948955,0.3904968648578245,2,27,16
517,5.569552741066166,0,4,0,0.40231446571720203,1.6010855774900234,1,33,11
518,15.571713786350804,4,0,1,0.37868708610834273,0.2932512708616901,1,39,16
519,9.573870043922675,2,2,0,0.8418430332396419,2.8442529954262668,1,20,5
520,9.576021507213444,7,2,0,0.02628420834229739,2.1924760251238755,3,38,8
521,7.5781681696693814,4,3,1,0.13456989432140026,0.7494389576021034,2,24,16
522,4.58031002475138,3,1,0,0.47201397788332666,12.206675872701487,1,23,6
523,7.58244706593498,2,1,0,0.784283610973423,2.2207171681886835,0,23,17
524,5.584579286710381,1,1,2,1.4203270905844363,0.7824632445561732,2,21,25
525,8.58670668058247,3,0,0,0.4162511238697307,1.1069242141835884,2,27,23
526,7.588829241070837,5,1,1,1.3196972805686769,6.197237990104303,3,35,22
527,5.5909469617097916,1,2,0,0.5875621909736495,0.5678602564766,1,33,26
528,10.593059836048393,6,3,0,1.7884961191124606,0.5696620476780999,1,35,1
529,4.595167857650457,1,1,1,0.7861406985728248,2.11320598530548,3,28,26
530,6.597271020094586,0,2,0,0.9354671306494725,1.0091842159446176,1,27,8
531,6.599369316974181,6,3,1,0.6852647716586703,0.9066840161879848,3,32,29
532,9.601462741897468,4,3,0,0.17111114140988568,1.320395759460238,0,24,22
533,7.603551288487508,2,1,3,0.22528408592951077,4.446382149675631,3,32,17
534,5.605634950382229,5,0,0,0.6139803044476682,4.597311520372404,3,32,14
535,10.607713721234434,3,1,1,0.12485967346890328,2.740545258936704,3,24,17
536,2.609787594711828,3,3,1,0.18125466883503996,2.152711078075186,1,33,11
537,7.611856564497032,2,1,0,1.1729542653383718,0.039382796016911095,2,28,4
538,8.613920624287603,1,1,0,1.2036626431729547,2.081628964883469,2,36,4
539,6.615979767796061,3,2,1,0.16358383988052408,7.702623006845405,1,38,8
540,7.618033988749895,4,1,1,2.3074873885078766,4.540035135621141,2,24,16
541,7.620083280891592,4,5,1,2.3315923180977385,0.3899330013928157,3,27,4
542,5.622127637978653,6,4,2,0.5731192740755243,9.12175871459527,0,38,2
543,5.624167053783612,1,1,0,0.8268934822716101,0.6103904491086782,0,22,18
544,7.626201522094055,2,0,0,1.9406366215194728,0.33044567990912904,0,30,20
545,4.628231036712639,2,3,1,1.7261517438888057,0.8524887106936367,1,29,27
546,7.630255591457108,6,4,0,0.5407082155516552,0.38038408423887865,2,39,1
547,7.63227518016032,3,5,4,0.4576838752324078,0.6361955253222241,2,25,3
548,3.6342897966702568,4,3,2,1.3099958271448862,0.9233265573715892,2,38,19
549,10.636299434850047,3,6,0,0.5421622217806954,2.2337587463734048,2,33,19
550,4.638304088577984,3,1,2,1.40329609319348,2.378398736581091,1,21,17
551,12.640303751747544,5,4,0,0.1665985654692199,1.9112697255446442,2,24,18
552,5.6422984182674085,2,1,1,1.3378327190946089,0.885164997379098,3,32,26
553,5.6442880820614745,4,0,0,1.8453562748751313,7.665668837888559,1,31,2
554,8.646272737068884,3,1,1,2.8196730443698246,0.8802815462523911,3,27,7
555,7.648252377244031,4,2,3,0.7309708824289307,1.2813618587269056,2,37,7
556,9.65022699655659,2,5,0,0.9860061951494592,1.3716089790662895,0,36,29
557,8.652196588991528,3,5,2,0.4091479808720371,0.05676217890391296,1,30,11
558,7.654161148549123,0,3,0,0.1957205818712663,1.399968766507965,1,34,16
559,6.656120669244989,5,5,1,0.22810002187430714,1.032538136031779,2,24,19
560,6.658075145110083,3,4,1,2.2338989393758,0.18331922745608575,3,39,6
561,6.6600245701907355,3,3,2,0.9356866946777169,4.166904385106977,3,38,16
562,3.6619689385486565,2,2,1,0.5665224068460009,3.109536491683139,2,32,1
563,6.663908244260965,1,4,1,2.393679058254013,0.8332710084579313,3,39,4
564,10.6658424814202,6,1,0,0.14497506099453641,0.7548098143553851,2,36,27
565,6.667771644134336,2,3,1,1.0823674851175837,5.87747999551635,3,38,22
566,4.669695726526813,5,2,0,1.8770767998811106,0.5241345004988373,0,23,6
567,8.67161472273654,5,3,0,0.16012479044652184,5.172574079586414,3,24,26
568,5.673528626917923,1,1,3,0.15414735708899485,0.20251041123251412,0,20,24
569,7.6754374332408775,7,3,2,0.04073222780854734,4.57441827779372,1,31,18
570,9.677341135890849,4,0,1,3.4159364465853455,1.950294690026109,1,29,11
571,8.679239729068826,3,6,0,1.4138932780340987,3.738679163556467,1,32,25
572,8.681133206991369,6,2,0,0.08894429806062006,0.24385204944843558,3,38,1
573,7.6830215638906125,5,2,0,1.3349778011495383,1.3619680401862124,3,35,0
574,5.684904794014296,3,1,2,0.43421779143051104,1.4961302960452005,0,21,10
575,7.686782891625771,2,1,0,0.13894207786216586,1.8106325957950427,1,28,28
576,4.688655851004031,1,4,2,5.827440036510802,2.4708117570399524,1,24,7
577,3.6905236664437124,3,2,0,0.2379699489041926,1.2332434626566111,1,30,22
578,11.692386332255127,1,1,2,1.9225973913776717,1.4829720708676908,2,23,13
579,5.6942438427642745,2,1,1,2.558438381558469,1.1561483762916585,3,38,15
580,4.696096192312852,2,6,0,0.9068644765282733,2.9987492137618372,3,27,24
581,9.697943375258284,2,1,1,4.475784590894264,5.976149689720586,0,35,1
582,3.699785385973728,2,1,2,0.1532190514177605,0.30349171372859407,3,36,24
583,8.701622218848103,0,1,1,3.8890303110873736,0.8474706981746533,3,30,25
584,7.703453868286095,3,0,1,0.0879355835391696,0.6203468862859067,1,28,29
585,10.705280328708184,7,1,0,0.7785888061836467,7.007179076417385,3,28,7
586,7.707101594550655,1,2,3,2.3174493435841215,2.2563761314825443,1,26,11
587,5.708917660265615,8,3,3,0.9667505061353494,0.38548134982547777,0,20,14
588,7.710728520321013,3,3,0,1.0509274603327545,1.2684353242834687,3,22,19
589,16.712534169200655,5,0,1,0.210631019724091,1.60466990461563,2,28,11
590,9.714334601404225,0,2,3,4.988560742169569,2.43863914302173,1,35,13
591,7.716129811447289,7,2,2,0.3153920149751445,0.6061071371056584,2,33,9
592,7.717919793861329,4,3,2,2.3501953322267974,1.74305012091394,1,34,3
593,10.719704543193746,4,2,1,3.7635288399373135,4.042573815875103,3,23,19
594,7.721484054007887,3,0,1,0.3955027024374146,2.696918417677577,1,34,20
595,8.723258320883051,2,3,1,1.5734880363896253,0.2751082337037191,1,30,28
596,12.725027338414515,3,2,1,0.10054588478040404,6.084342072761931,2,36,26
597,7.726791101213543,1,2,1,1.6231776520793948,1.0333311952040165,0,28,16
598,7.7285496039074095,2,3,1,0.7947616013533977,1.3814837169228134,0,32,20
599,10.730302841139409,5,2,0,0.1505871362290357,2.9472008118070048,2,22,8
600,7.732050807568877,2,1,1,2.7004628363845486,1.5463311855192399,1,21,8
601,5.733793497871206,2,5,1,1.3630511609299425,2.2167983805015385,2,22,24
602,6.735530906737857,5,2,0,0.2215594169072036,1.6239900989864362,0,35,14
603,4.737263028876383,0,4,1,0.9132159211349286,0.9197076234639205,0,33,18
604,12.738989859010438,3,0,1,0.4732021134197486,1.4537483291813893,0,23,16
605,8.740711391879799,1,2,0,1.4877832562382018,0.9334084999036456,1,22,17
606,7.7424276222403785,2,3,0,1.1849000934784182,1.4884244843260004,0,35,6
607,8.744138544864242,2,1,0,0.2521908125004111,0.5657322856758219,3,37,15
608,6.745844154539619,2,3,3,0.33266405638112945,0.15650305022012934,2,25,4
609,4.747544446070931,2,2,0,1.4630829689284601,2.999737950503979,1,35,25
610,3.7492394142787915,2,2,1,1.3493142589110416,0.33649532591411757,0,39,17
611,10.750929054000036,1,1,1,0.4491854141218519,4.318976409743577,0,27,6
